product_id,product_category,product_brand,product_name,img,rating,description,price,quantity
7051,Hairstyling,Becca,Beach Tint Lip Shimmer Souffle,img_coc_product7338.webp,4,"Hydrogenated Polyisobutene, Ethylhexyl Palmitate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Polybutene, Tridecyl Neopentanoate, Ricinus Communis (Castor) Seed Oil, Caprylyl Glycol, Flavor, Tocopheryl Acetate, Mica (Ci 77019), Bronze Powder (Ci 77400), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77499), Silica, Carmine (Ci 75470), Red 6 Lake (Ci 15850), Red 28 Lake (Ci 45410).",46.27,21
7052,Shampoos,theBalm,Bronzer/Blush,img_wom_product85.webp,3,Dive right into theBalm's latest sun-kissed must-have...Balm DesertÂ®. This blush and bronzer is specially formulated to be long-wearing and fade-resistant. Pair Balm Desert with a smokey eye and a colorful lip to really heat things up.,32.74,0
7053,Lipstick,Charlotte Tilbury,Beach Stick,img_gir_product200.webp,2,"Charlotte Tilbury Beach Stick is a Blush that retails for $45.00 and contains 0.23 oz. There are 5 shades that have been released, which you can select from below.",31.37,52
7054,Lipstick,Dior,Diorskin Nude Tan Tie Dye Blush,img_yog_product10529.webp,1,"Housed in a cannage case, Nude Tan Tie Dye Blush reveals a harmony of shades for your cheeks to give them the perfect sunny glow.",72.4,44
7055,Conditioner,Colour Pop,Super Shock Cheek Bronzer,img_man_product5396.webp,3,"Colour Pop Super Shock Cheek Bronzer is a Bronzer that retails for $8.00 and contains 0.15 oz. There are 6 shades that have been released, which you can select from below.",64.62,12
7056,Conditioner,Colour Pop,Lippie Stix Set,img_pot_product10643.webp,4,Colour Pop Sundays in Silverlake retails for $30.00 and contains 0.21 oz.,52.12,73
7057,Face Care,Sephora,Ultra Shine Lip Gel,img_eve_product10222.webp,5,A lip gloss with a light-reflecting plumped shine inspired by gel nail polishes. ,60.09,8
7058,Lipstick,Make Up For Ever,Pro Bronze Fusion,img_fem_product11406.webp,1,"Pro Bronze Fusion's unique formula allows you to sweep on a sunkissed radiance. Let skin impart a summer glow with a natural-looking, radiant finish that never looks powdery. Skin will appear healthy and glowing when you brush on this long lasting, waterproof bronzer that blends on like a second skin. For best results, apply with the 136 Pro Bronze Kabuki Brush.
",32.61,3
7059,Conditioner,Colour Pop,Super Shock Shadow Set,img_app_product4105.webp,3,Colour Pop Mondays in Malibu that is limited edition and retails for $30.00 and contains 0.35 oz.,33.07,83
7060,Lipstick,Dior,Rouge Brilliant Lipgloss,img_old_product11677.webp,5,"Subtly shape and brighten lips with precision with lip colorâ€™s pen-like applicator, which dispenses just the right amount. Formulated like a liquid balm, this gloss is infused with Diorâ€™s exclusive trio of lip care oils and a complex that pairs vitamin E with a plumping active ingredient known for supporting reactivated collagen synthesis. These luxe lip colors offer an array of timeless couture shades that provide flawless definition.",31.17,47
7061,Shampoos,Benefit,Box o' Powder Duo,img_gra_product12458.webp,3,"Benefit Box o' Powder Duo is a Cheek Palette. There are 1 shades that have been released, which you can select from below.",50.88,60
7062,Lipstick,Benefit,Box o' Powder,img_wom_product10259.webp,3,"Benefit Box o' Powder is a Blush that retails for $29.00 and contains 0.17 oz. There are 15 shades that have been released, which you can select from below.",43.25,20
7063,Shampoos,Estee Lauder,Pure Color Envy Shine Sculpting Lipstick,img_hom_product11559.webp,3,"Take your lip looks to a whole new level with Pure Color Envy Shine Sculpting Shine Lipstick. Full of saturated color and shine that illuminates lips in one stroke, it features multi-faceted pigments that create definitionâ€”making lips appear beautifully shaped, sculpted, and curvaceous. This lipstickâ€™s creamy texture glides on smoothly and gives even coverage, and it is formulated with time-released Moisture Complex, which works to capture and seal in hydration that lasts throughout the day. Housed in a luxe case, this lipstickâ€™s has a slim shape that's designed to highlight the curves of your lips.",64.68,64
7064,Shampoos,Benefit,Box oâ€™ Powder Duo,img_day_product6981.webp,2,Benefit 10 (Ten) .,25.46,60
7065,Conditioner,Laura Geller,Baked Gelato Swirl Illuminator,img_win_product1554.webp,4,"Illuminate your natural beauty! This innovative hybrid texture applies like a sheer powder but feels like a cream, creating a translucent wash of luminous color that can be swept all over the face for a lit-from-within glow. A fresh 3-D design captures the look of our favorite Italian dessert, and lasts until the very last application. ",60.69,23
7066,Lipstick,bareMinerals,Spring 2015 Eye & Cheek Palette,img_str_product883.webp,3,"bareMinerals Spring 2015 Eye & Cheek Palette is a Makeup Palette that retails for $39.00 and contains 0.51 oz. There are 1 shades that have been released, which you can select from below.",71.72,13
7067,Lipstick,Clarins,6-Colour Eye Palette Long Lasting,img_gir_product3595.webp,1,"Clarins 6-Colour Eye Palette Long Lasting is a Eye Palette that retails for $45.00 and contains 0.10 oz. There are 1 shades that have been released, which you can select from below.",10.44,7
7068,Shampoos,Clarins,Wet & Dry Eyeshadow,img_man_product8110.webp,2,"Clarins Wet & Dry Eyeshadow is a Eyeshadow. There are 6 shades that have been released, which you can select from below.",45.71,77
7069,Hairstyling,Clinique,Pop Lip Colour + Primer Lipstick,img_dri_product5424.webp,2,"Luxurious yet weightless formula merges bold, saturated colour with a smoothing primer. Glides on effortlessly to a modern-velvet finish. Colour stays true, keeps lips comfortably moisturized for 8 hours. Allergy Tested. 100% Fragrance Free.",55.13,7
7070,Face Care,Zoeva,Eyeshadow,img_app_product4105.webp,3,"The formulation of the eyeshadows is enriched with vitamin E and is 100% free of parabens, mineral oils, perfume and phthalates. Made in Italy.",20.59,90
7071,Shampoos,Zoeva,Eyeshadow Palette,img_mod_product7935.webp,5,"Talc, Zinc Stearate, Mica, Octyldodecyl Stearoyl Stearate, Polybutene, Octyldodecanol, Phenoxyethanol, Tocopheryl Acetate, Lauroyl Lysine, Dehydroacetic Acid, [+/- CI 77499 (Iron Oxide), CI 77891 (Titanium Dioxide), CI 77742 (Manganese Violet), CI 77491 (Iron Oxide), CI 77492 (Iron Oxide), CI 75470 (Carmine), CI 77007 (Ultramarines), CI 77510 (Ferric Ferrocyanide)].",46.72,51
7072,Shampoos,Maybelline,Color Sensational Creamy Matte Lip Color,img_yog_product10529.webp,5,The Creamy Mattes by Colorsesnsational deliver a burst of bold color and a surge of creamy texture for the creamiest matte in 20 make-a-statement shades,42.81,71
7073,Conditioner,Buxom,Eyeshadow,img_bat_product10764.webp,2,"Featuring primer-infused technology to help keep color locked in place, this Single Eyeshadow Refill has a powerfully-pigmented formula that glides onto lidsâ€”delivering intense payoff with an ultra-luxe, powder-to-silk feel. And with finishes ranging from plush matte to shimmering metallic to sparkle and duo-chrome, each shade offers eye-catching possibilities. Explore this spectrum of 40 eyeshadow shades to endlessly mix and match. Simply choose to customize a refillable six-shade palette with Buxom's Empty Customizable Eyeshadow Palette, or store a shade in our Empty Single Eyeshadow Compact. ",9.0,63
7074,Conditioner,Rouge Bunny Rouge,Highlighting Powder,img_the_product5177.webp,5,"We interpreted the sublimely haunting beauty of this powder and released it here for you. Feather-light and creamy, to softly stroke your skin with pearly velvet light from dusk till dawn. A natural, even and radiant look is yours, while the tiny dazzling micro-particles add teasingly shimmering twinkles. Let the firelight in, to accentuate cheeks, arms, legs... anywhere you dare to bare. With such a bewitching halo about you, those who lay their head upon your warm lap may not want it back. This radiant powder, enriched with exquisite anti-aging benefits for a firmer and healthier skin, feels like a gossamer sweep of creamy silk. The powderâ€™s miraculous â€œblurringâ€ finish and smoothing effect instantly transform your complexion â€“ your personal secret to perfect, clear, porcelain-like skin. New generation pigments create a lasting flawless, luminous coverage and a unique blendability. State-of-the-art technologies in powder treatment and coating make for the superb smoothing properties, delightful skin feel and comfort. The exclusive Aglianico Grape Marc Extract is added to boost natural anti-aging and healing skin processes such as detoxification and synthesis of hyaluronic acid, type I and type III collagen.",45.58,11
7075,Conditioner,Rouge Bunny Rouge,Long-Lasting Eyeshadow,img_mak_product12095.webp,5,"Discover a new powder eye shadow with an astonishing lightweight, creamy touch and unprecedented adherence. This formula creates pure dynamic iridescence while it maintains second skin effect. It has extended 8-hour wear that will stay perfect and look freshly applied all day.",15.79,58
7076,Shampoos,LORAC,Pro Contour Palette,img_gra_product12001.webp,5,"LORAC Pro Contour Palette is a Face Palette that retails for $45.00 and contains 0.74 oz. There are 1 shades that have been released, which you can select from below.",56.06,95
7077,Conditioner,LORAC,Highlight Powder,img_pha_product1900.webp,1,"LORAC Highlight Powder is a Highlighter. There are 3 shades that have been released, which you can select from below.",48.05,57
7078,Lipstick,LORAC,Contour Powder,img_che_product3437.webp,1,"LORAC Contour Powder is a Contour. There are 3 shades that have been released, which you can select from below.",57.97,80
7079,Lipstick,LORAC,Pro Contour Brush,img_ice_product12560.webp,1,LORAC Pro Contour Brush is a Brush.,55.03,20
7080,Lipstick,Kevyn Aucoin,The Matte Bronzing Veil,img_liq_product2398.webp,4,"Silky, ultra-fine powder that adds bronzing glow to the skin.",38.69,31
7081,Hairstyling,LORAC,Summer 2015 Eyeshadow Palette,img_gir_product8916.webp,5,"Instantly transform your eyes with the LORAC Alter Ego Eye Shadow Palette in DREAM GIRL. This irresistible, vibrant palette is loaded with an array of fun, flirty and wearable shades to keep him in awe. Whether youâ€™re a GIRL NEXT DOOR by day or a DREAM GIRL by night, you can achieve any look you desire with this dreamy blend of shades. Embrace your every identity and dress up your eyes with LORAC!",21.48,40
7082,Shampoos,Besame,Classic Color Lipstick,img_bot_product6832.webp,5,"A lipstick with a satin, matte finish that delivers full coverage in one coat. BÃ©same Cosmeticsâ€™ Classic Color Lipsticks feature retro-inspired, smooth lip colors that provide a budge-proof finish that stays put, while the angled design offers precise application. Each lasting color is inspired by the shades worn by coveted Hollywood starlets of the â€˜20s, â€˜30s, â€˜40s, and â€˜50s, imparting an iconic, satin meets matte lip look. The formula is packed with macadamia oil, vitamin C, chamomile, and aloe to leave lips feeling soft and hydrated. ",57.53,45
7083,Hairstyling,MAC,Dazzleshadow,img_foo_product6119.webp,4,"Feel the fever with glitter-streaked Dazzleshadow in riotous hues. The rich, stay-true pigments adhere to the lid with minimal fallout, imparting eyes with a beautiful, twinkling sheen. The creamy, talc-free formula delivers a texture that's the perfect union of cream and powder, creating a multidimensional, reflective surface that leaves lids looking dazzling yet delicate.",58.09,39
7084,Conditioner,Viseart,Eyeshadow Palette,img_che_product11987.webp,1,"TALC, MICA, OCTYLDODECYL STEAROYL STEARATE/STÃ‰ARATE DE STÃ‰AROYLE DÊ¼OCTYDODÃ‰CYLE, DOLOMITE, ZINC STEARATE/ STEARATE DE ZINC, MAGNESITE, ALUMINUM HYDROXIDE/ HYDROXIDE DÊ¼ALUMINIUM, SILICA/ SILICE. (+/- MAY CONTAIN/PEUT CONTENIR: TIN OXIDE/ OXYDE D'ETAIN CI 77861, TITANIUM DIOXIDE/ DIOXYDE DE TITANE CI 77891, IRON OXIDES/OXYDES DE FER CI 77491/77492/77499, RED/ ROUGE 40 CI 16035, CARMINE/ CARMIN CI 75470, BLACK/NOIR 2 CI 77266, FERRIC FERROCYANIDE/FERROCYANURE FERRIQUE CI 77510, MANGANESE VIOLET CI 77742, ULTRAMARINE BLUE/ BLEU ULTRAMARINE CI 77007).",70.49,36
7085,Hairstyling,Viseart,Eyeshadow,img_dea_product2711.webp,4,Viseart Beige is a warm peach with a matte finish that is permanent.,68.72,5
7086,Conditioner,MAC,137 Long Blending Brush,img_gir_product5191.webp,3,MAC 137 Long Blending Brush is a Brush that retails for $42.00.,38.55,88
7087,Shampoos,MAC,267 Curved Angle Brush,img_bot_product506.webp,2,MAC 267 Curved Angle Brush is a Brush that retails for $24.00.,75.24,91
7088,Conditioner,Viseart,Blusher & Skin Powder Corrector Palette,img_lem_product7888.webp,4,"Viseart Blusher & Skin Powder Corrector Palette is a Eye Palette that retails for $80.00 and contains 0.84 oz. There are 1 shades that have been released, which you can select from below.",71.6,86
7089,Shampoos,Viseart,Blusher / Skin Powder Corrector,img_ess_product8168.webp,5,"Viseart Blusher / Skin Powder Corrector is a Eyeshadow. There are 12 shades that have been released, which you can select from below.",7.64,86
7090,Hairstyling,MAC,221 Mini Tapered Blending Brush,img_blo_product2579.webp,1,MAC 221 Mini Tapered Blending Brush is a Brush that retails for $24.00.,34.92,99
7091,Hairstyling,Givenchy,Le Rouge-a-Porter,img_bot_product11628.webp,5,"Mouth off in style. Le Rouge-Ã€-Porterâ€™s ultra-sensorial, hydrating formula coats lips with brilliant pops of color. This lipstick comes in a wide array of shades, from ultra-nude to sophisticated, and its genuine leather case adds a touch of chic. Formulated with hyaluronic acid, it protects the lips while leaving a subtle, shiny finish. ",35.26,39
7092,Conditioner,LORAC,Pro Palette (8-Pan),img_str_product5096.webp,3,"Go PRO with LORAC PRO Metal Palette! Created by celebrity makeup artist Carol Shaw, this limited edition PRO artistry palette is packed with 8 Eye Shadows in all the metallic shades you need to create the hottest looks straight from the Red Carpet. LORAC'S velvety-smooth shadows are infused with soothing botanicals and are ultra-pigmented to perform wet or dry so you can shade, shadow, line and define your eyes, just like a PRO.",55.97,70
7093,Conditioner,Smashbox,Eye & Contour Palette,img_alt_product7584.webp,1,"Smashboxâ€™s #SHAPEMATTERS Palette allows you to reshape your makeup looks: sculpt cheekbones, perfect your nose, create an arched brow, and enhance your eyes with a bold wash of shadow. Allow the #SHAPEMATTERS inserts, which provide basic shaping steps, guide you to a whole new look. This kit features an array of contouring powders so you can easily emphasize focal points, including the eyes and brows. The face contouring powders are known for their foolproof formulas, and the Photo Op Eye Shadows have won awards for their seamless blendability. Refine and set arches with the Brow Tech Powders and Wax, and then use the included Double-Ended Shadow/Brow Brush to elevate eyes; use one side for brows and the other plush side to sweep on eye shadow. ",75.16,49
7094,Face Care,Smashbox,Brow Tech Powder,img_gir_product1144.webp,2,"Smashbox Brow Tech Powder is a Eyeshadow. There are 2 shades that have been released, which you can select from below.",76.12,9
7095,Face Care,Colour Pop,Ultra Matte Liquid Lipstick,img_ess_product11954.webp,3,Colour Pop Tulle is a warm plum with a matte finish that is permanent and retails for $6.50 and contains 0.11 oz.,61.52,16
7096,Conditioner,Smashbox,Contour Powder,img_wat_product12785.webp,1,"Smashbox Contour Powder is a Contour. There are 3 shades that have been released, which you can select from below.",62.52,62
7097,Conditioner,Smashbox,Photo Op Eyeshadow,img_gir_product10648.webp,2,Smashbox Stripped is a warm orange with a satin finish that is permanent.,37.0,3
7098,Hairstyling,L'Oreal,True Match Lumi Liquid Glow Illuminator,img_ras_product10971.webp,5,"The ultimate in luminosity! L'OrÃ©al introduces its first liquid highlighter specifically designed to enhance key features or illuminate all-over. True Match Lumi Liquid Glow Illuminator enhances all skintones and undertones. Ice enhances pink or blue tones. Rose enhances yellow, peachy, pink or blue tones. Golden enhances peachy or yellow tones.",18.74,52
7099,Conditioner,L'Oreal,True Match Lumi Powder Glow Illuminator,img_man_product198.webp,2,"The ultimate in luminosity! L'OrÃ©al introduces its first powder highlighter specifically designed to enhance key features or illuminate all-over. True Match Lumi Powder Glow Illuminator enhances all skintones and undertones. Ice enhances pink or blue tones. Rose enhances yellow, peachy, pink or blue tones. Golden enhances peachy or yellow tones.",21.26,87
7100,Shampoos,Maybelline,Baby Lips Lipgloss,img_sup_product10235.webp,1,"Maybelline's Baby Lips Moisturizing Lip Gloss is 0% sticky with a new, non-sticky way to shine. Caring oils moisturize, smooth, and soften for 4 hours of moisture so lips never feel dry.",52.42,96
7101,Face Care,NYX,Highlight and Contour Pro Palette,img_bee_product6835.webp,2,Define your features like a pro with our refillable highlight and contour palette! Each set includes eight customizable highlighting and contouring shades perfect for emphasizing your favorite features. ,68.91,34
7102,Conditioner,NYX,Prismatic Shadow,img_ski_product4603.webp,4,"Live in a world of kaleidoscope color with our Prismatic Shadows. Mix and match any of these 12 brilliant metallic shades to achieve a fun, stunning eye look in seconds.",60.34,6
7103,Conditioner,Too Faced,Passionately Pretty Eye Shadow Collection,img_mil_product12376.webp,5,"Create your own love story with endless, passionately pretty eye looks. Our love-worthy eye collection features fifteen silky shadows in shimmer, pearl and matte finishes. Innovative slurry powder technology creates velvety, smooth and soft pigments that offer multidimensional, intense color payoff. From flirtatious neutrals to romantic pinks and passionate emeralds, this palette allows you to create limitless looks that anyone will fall head over heels for.",34.6,74
7104,Hairstyling,Too Faced,Love Eyeshadow,img_spa_product1397.webp,4,"Too Faced Love Eyeshadow is a Eyeshadow. There are 15 shades that have been released, which you can select from below.",60.68,0
7105,Face Care,Giorgio Armani,Maestro Liquid Summer Bronzer SPF 15,img_wom_product3401.webp,5,"The secret of this iconic Maestro formula is no water or white powder. Instead, it contains five non-comedogenic oils, including white lotus oil, which gradually evaporate upon application and leave you with a â€œno makeup feel.â€ The ultra-fine oil-pigments suspension enhances the skin and is enriched with finely milled micro-pearls for liquid summer bronzer and essential concentrated pigments for fusion blush. For optimal results, use a single drop of the highly pigmented blush formula.",37.64,4
7106,Lipstick,Bite Beauty,Matte CrÃ¨me Lipstick,img_pin_product7923.webp,1,"Biteâ€™s unique matte creme formula containing a mix of pigments and powders and Japanese silica leaves lips with a velvet, soft-focus finish. Infused with Blueberry and Cranberry seed oils, this antioxidant packed formula boasts highly pigmented, moisturizing wearable color. These longwearing, dramatic, and regal hues are made with organic fruit butters for a creamy and lush, never drying, matte wash of bold berry colour.",32.89,67
7107,Lipstick,NARS,Fall 2015 Eye Kit,img_jug_product12295.webp,3,"For Fall 2015, NARS Cosmetics introduces every NARSissistâ€™s eye essential â€“ smoky, subtle, minky, bold â€“ the combinations are endless. The limited-edition eye kit features a compact of six shadows ranging from pale lilac to smoky charcoal, a mini Via Deâ€™Martelli Larger Than LifeÂ® Eyeliner and a newly designed travel size Wide Contour Brush #43 for easy application on the go. Itâ€™s neutrals worth noticing.",8.44,27
7108,Face Care,NARS,Velvet Shadow Stick,img_flo_product2423.webp,2,"New Velvet Shadow Stick draws, defines, layers and intensifies with range and versatility. Glides across eyes smoothly in a new sleek propel/repel component. High impact with a velvety matte finish Glides smoothly Long-wearing & crease-proof",49.33,18
7109,Hairstyling,NARS,NARSissist Night Palette (2015),img_bat_product6863.webp,1,"From day to night, these eight eye shades take looks from work day to evening. Featuring four matte and four shimmer shadows, this palette includes the mini Night Series Eyeliner in a Night Clubbingâ€”a standout, black shade with gold pearls for head-turning looks.",41.42,42
7110,Shampoos,bareMinerals,Fall 2015 Eyeshadow Palette,img_wed_product11014.webp,2,"Whether youâ€™re at the office or hitting the town, get stand-eyes with these seven ultra-silky, long-wearing eye shadows. This paletteâ€™s expertly coordinated shades boost eye looks for work and weekend in three easy steps. Start by sweeping on the universal base shade, and then boost your work looks with a chic, classic neutral. Then get ready for the weekend in soft plums or head-turning smoky hues. With a step-by-step guide for each look, this palette has everything you need for perfectly-portable, effortless glamour that lasts for 12 hours. ",5.68,15
7111,Conditioner,Sephora,Colorful Eyeshadow Photo Filter Palette,img_per_product11747.webp,4,"Photo editing software is a huge trend in social media for that picture-perfect, professionally lit look. These palettes were inspired by popular photo filters, putting a fun spin on the technological trend. The Overcast palette contains cool, breezy tones for more smoky looks, while the Sunbleached palette includes soft, light-filled shades. Each features brand-new hues, as well as a few bestselling colorful shades. The packaging showcases gorgeous artwork and each includes a large mirror. ",50.54,11
7112,Lipstick,Urban Decay,Matte Revolution,img_fru_product5619.webp,2,Urban Decay Bittersweet is a warm purple with a satin finish that is discontinued and retails for $22.00 and contains 0.09 oz.,69.33,39
7113,Face Care,MAC,Lip Trio,img_fam_product1220.webp,3,"MAC Lip Trio is a Lip Palette that retails for $29.50. There are 1 shades that have been released, which you can select from below.",54.63,47
7114,Lipstick,Bite Beauty,CrÃ¨me Lipstick,img_mor_product7282.webp,1,"Bite Beauty CrÃ¨me Lipstick is a Lipstick that retails for $24.00 and contains 0.14 oz. There are 1 shades that have been released, which you can select from below.",43.01,10
7115,Conditioner,Bite Beauty,Lip Gloss,img_oli_product3479.webp,5,"Bite Beauty Lip Gloss is a Lipgloss that retails for $22.00 and contains 0.14 oz. There are 1 shades that have been released, which you can select from below.",15.69,61
7116,Face Care,Guerlain,Summer 2015 Terracotta Bronzer,img_man_product8110.webp,2,Guerlain Terracotta Terre dâ€™Ã‰tÃ© Tan-Enhancing Bronzer is a limited-edition formula featuring two shades that come together to warm all skin tones with an exceptionally natural-looking radiant glow and adapts seamlessly to a developing tan for the face and dÃ©colletage. It's deliciously scented with a note of tiare flower and is housed in a mirrored compact.,22.42,32
7117,Face Care,Bite Beauty,Agave Lip Mask,img_gir_product6708.webp,3,"This innovative, natural formula smooths, nourishes, and moisturizes lips with a bio-active blend of organic agave nectar, jojoba oil, vanilla CO2 extract, and triple the amount of antioxidant trans-resveratrol found in red wine. ",67.25,35
7118,Face Care,NARS,Fall 2015 Gifting Blush Palette,img_che_product3437.webp,5,"NARS Fall 2015 Gifting Blush Palette is a Cheek Palette that retails for $59.00 and contains 0.56 oz. There are 1 shades that have been released, which you can select from below.",49.79,55
7119,Lipstick,NARS,Fall 2015 Lip Pencil Set,img_str_product5096.webp,3,"NARS Fall 2015 Lip Pencil Set is a Lip Palette that retails for $49.00 and contains 0.22 oz. There are 2 shades that have been released, which you can select from below.",44.56,12
7120,Shampoos,Laura Geller,Love Me Dew Moisturizing Lip Crayon Trio,img_afr_product8670.webp,1,"A juicy way to love your lips! Infused with Vitamin E, Love Me Dew features an ultra-hydrating, healing formula with a luxurious balm-like texture. Shiny color wears comfortablyâ€”never dry or sticky! This convenient chubby stick never needs sharpening and is perfect for touch-ups on the go.",55.34,46
7121,Hairstyling,Laura Geller,Love Me Dew Lip Crayon,img_wom_product4028.webp,3,"Laura Geller Love Me Dew Lip Crayon is a Lipstick. There are 3 shades that have been released, which you can select from below.",44.51,14
7122,Lipstick,Sephora,Contour Matte Gel Eyeliner,img_str_product10163.webp,3,This luscious pencil features a creamy gel formula that glides on for a modern matte finish. The waterproof formula will never smudge or fade. ,15.22,40
7123,Conditioner,Laura Geller,Baked Gelato Swirl Blush,img_tom_product1514.webp,4,"The fresh 3-D design captures the look of this decadent frozen treat, and lasts until the very last application! The innovative hybrid texture applies like a powder but feels like a cream, creating translucent, vibrant color for a flirty, natural-looking flush.",43.51,18
7124,Conditioner,Tarte,Fall 2015 Eye & Cheek Palette,img_cha_product5128.webp,5,"Bring an energetic look to eyes and cheeks with tarteâ€™s clay-infused eye and cheek palette, featuring eight gorgeous eye shadows in neutral, plum, and smoky hues. Then amp up your makeup look with the versatile eye and cheek highlighter and go softly flushed with the warm, neutral blushâ€”each infused with tarteâ€™s iconic Amazonian clay and encased in a chic palette. Use the included step-by-step guide to learn how to create the â€œEveryday Energyâ€ and â€œNighttime Noirâ€ looks. ",72.99,33
7125,Hairstyling,NARS,Blush Duo,img_gir_product3595.webp,5,"NARS Blush Duo is a Cheek Palette that retails for $42.00 and contains 0.35 oz. There are 1 shades that have been released, which you can select from below.",25.52,44
7126,Lipstick,Burberry,Eye Colour Cream,img_wom_product4797.webp,3,"A creamy, blendable eye shadow that delivers an effortless wash of luminising colour. The cushion-soft, lightweight cream eye shadow glides across the skin to deliver illuminating colour that can be easily blended to create a bespoke finish. The long-lasting, crease-free formula can be worn alone to add tone, depth and shadow or combined for a more dramatic result. Using the unique, flat-angled brush, it can also be applied as an eyeliner along the upper or lower lash line.",10.04,13
7127,Conditioner,Kat Von D,Metal Crush Eyeshadow,img_cha_product1164.webp,2,"Bring a shock of metallic color to eyes. Kat Von Dâ€™s proprietary formula features Color-Soaked Concentrateâ„¢, the result of a technique in which pigment-saturated powders undergo a unique tumbling process that softens and smooths each particle until shadow is creamy and lustrousâ€”leaving behind the highest possible levels of pigment and pearl in this ultra long-wear shadow. With a polished metal finish and 11 striking shades, Metal Crush Eyeshadow glides smoothly across the lids, saturating them with beautiful metallic pigment. ",68.51,61
7128,Shampoos,Estee Lauder,Pure Color Matte Sculpting Lipstick,img_her_product11052.webp,1,"Pure Color Envy Matte Lipsticks are formulated with Advanced True Visionâ„¢ Technology, which combines multifaceted pigments and refined mattifying powders to provide rich saturated color that feels luxuriously comfortable. Intensely mattified color gives lips a bolder, visibly fuller, defined curvaceous look.",61.92,67
7129,Hairstyling,Sephora,Colorful Blush,img_win_product9903.webp,1,"A collection of long-lasting buildable blushes, highlighters, bronzers, and contour shades. These blushes are available in an extended range of shades, including colors made to contour, highlight, and add the perfect blush to your cheeks. The ultra-sheer texture blends perfectly into the skin without caking, allowing for buildable intensity of color. Designed to be worn alone or layered together for more depth, these blushes provide a healthy glow that flatters any skin tone. With finishes ranging from matte to satin to shimmer, this collection allows you to customize an endless possibility of fresh-faced looks. ",60.35,58
7130,Lipstick,Buxom,Big & Sexy Bold Gel Lipstick,img_mak_product1934.webp,2,"A lightweight gel lipstick with bold, one-stroke color in matte and satin finishes. Swipe lips with this vividly graphic, ultra-bold lipstick. It delivers intensely pigmented, one-stroke color in an ultra-lightweight gel formula. Featuring moisturizing matte and satin finishes, it leaves lips with a modern, daring look. ",67.07,86
7131,Lipstick,Guerlain,L'Ecrin 4 Couleurs Eyeshadow Palette,img_you_product6498.webp,4,"The essence of color: one palette, four shades. Create, have fun and dare to wear color as an accessory. These palettes were specifically designed to be used together and can be mixed, matched and blended with no fear of mistakes. Application is extremely simple, intuitive, fun and risk-free! Choose your range: each palette offers iridescent, matte, satin and metallic shadows.",11.38,6
7132,Face Care,Charlotte Tilbury,Dreamy Glow Highlighter,img_bot_product506.webp,4,"Charlotte Tilbury Dreamy Glow Highlighter retails for $32.00 and contains 0.12 oz. There are 1 shades that have been released, which you can select from below.",38.84,39
7133,Hairstyling,Charlotte Tilbury,"Healthy, Happy Lip & Cheek Glow",img_gra_product12001.webp,1,"Charlotte created the Colour of Youth blusher as part of the Charlotte Tilbury x Norman Parkinson collection. It is the colour of love, youth, and happiness, inspired by the love story of Norman Parkinson and his wife Wenda. It emulates the delicate, rosy hue you see in young, innocent, and fresh cheeks, but that can be lost with age. With this blusher, you can now paint the youth back in. It looks best when it is expressed through a tint of a tan. This pretty pink hue for lips and cheeks works with all skin tones. Itâ€™s creamy, blendable, weightless, hydrating glamour on the go. ",52.3,69
7134,Face Care,Charlotte Tilbury,Matte Revolution Lipstick,img_man_product8110.webp,2,"Create the illusion of fuller, wider lips with my Matte Revolution â€“ for lips that look lit from within. Itâ€™s a trick I use all the time on photo shoots, using lighting trickery, pigments and powders, and have been working for years to re-create this effect in the slick of 1 lipstick. Now everyone can create this full, matte lip effect in a long-lasting, buildable, hydrating formula â€“ itâ€™s the matte lipstick of the future! Exclusively enriched with Lipstick Tree extract which protects lips and is a natural anti-oxidant, and Orchid Extract which soothes and hydrates for a soft, buildable cashmere finish. Available in 10 modern-matte shades for all skin tones â€“ 1 for each of my signature looks. Amazing Grace is inspired by Grace Kelly, a vintage tea rose for pretty, polished perfection a la Nicole Kidman and Miranda Kerr.",31.85,70
7135,Shampoos,Charlotte Tilbury,Filmstar Bronze & Glow,img_pin_product10125.webp,2,"Charlotte created this Limited Edition Filmstar Bronze & Glow as part of the Charlotte Tilbury x Norman Parkinson collection. This cream texture, contouring palette duo is inspired by the natural fall of sunlight and shade on the face and is designed to slim, sculpt and highlight your features, creating a naturally glowing complexion. Parkinsonâ€™s ability to capture light hugely influences how Charlotte thinks about makeup and Filmstar Bronze & Glow (Sun Tan & Sun Light) captures the youthful, soft-focus lens of his camera, giving you perfect summer skin â€“ a golden glow that enhances your facial framework. The cream textures have a fresh, dewy finish that is perfect for summer.",12.93,5
7136,Lipstick,Charlotte Tilbury,Filmstar Glow,img_mak_product2701.webp,1,Charlotte Tilbury Sun Light is a warm gold with a luminous finish that is limited edition.,43.97,60
7137,Face Care,Charlotte Tilbury,Filmstar Bronze,img_oli_product4133.webp,1,Charlotte Tilbury Sun Tan is a warm brown with a natural finish that is limited edition.,48.93,97
